id,user,title,content,photo1,photo2,photo3,created_at,updated_at
mshiro,日記1本目,ライオンの画像をアップします。勝利の為に！,EjEQrifWkAAUZWd.jpg,castaway.JPG,,2020-09-29 18:53:24.649811+00:00,2020-09-29 18:53:24.649811+00:00
mshiro,今日の活動,"病院で検査、パン屋、コスモスで水2箱、JAで野菜の苗購入して帰宅。
疲れていたので爆睡。",,,,2020-09-29 18:54:21.855115+00:00,2020-09-29 18:54:21.855115+00:00
mshiro,眠れない,今日昼間に爆睡していたので眠れない。小腹がすいてきた。,,,,2020-09-29 18:54:46.218263+00:00,2020-09-29 18:54:46.218263+00:00
mshiro,転職活動,現在のアプリを開発完了したら、ポートフォリオとして転職サイトにアップして、会社に応募しようと考えているぞ。,,,,2020-09-29 18:55:22.656533+00:00,2020-09-29 18:55:22.656533+00:00
mshiro,日記作成機能追加,ユーザーページ上から日記を追加しました。上手く追加できているかな。,微分積分.JPG,,,2020-09-30 07:10:12.601289+00:00,2020-09-30 07:10:12.619281+00:00
mshiro,（編集済み）論理的になるには,ひろゆきによると、自身に嘘をつかない。自分の意見に質問を投げかけて、回答する。,,,,2020-09-30 07:11:49.317979+00:00,2020-09-30 07:49:24.246599+00:00
